Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter
1675714560.1157675,115,1675714560,115330934,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
1675714561.1167147,116,1675714561,116187095,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
1675714562.1183174,117,1675714562,117844581,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
1675714563.1164424,118,1675714563,115965604,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
1675714564.1168377,119,1675714564,116339445,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
1675714565.1173298,120,1675714565,116875410,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
1675714566.115969,121,1675714566,115519285,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
1675714567.1162918,122,1675714567,115935325,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
1675714568.1175463,123,1675714568,117102861,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
1675714569.1154552,124,1675714569,114930391,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
1675714570.1151695,125,1675714570,114659309,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
1675714571.1177852,126,1675714571,117388725,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
1675714572.1176805,127,1675714572,117208242,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
1675714573.1485884,128,1675714573,148103475,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
1675714574.1152906,129,1675714574,114735126,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
1675714575.1164782,130,1675714575,115933895,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
1675714576.1150203,131,1675714576,114572048,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
1675714577.1162045,132,1675714577,115734815,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
1675714578.1158772,133,1675714578,115433692,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
1675714579.1173453,134,1675714579,116947650,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
1675714580.1175895,135,1675714580,117124557,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
1675714581.11734,136,1675714581,116819620,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
1675714582.116987,137,1675714582,116581439,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
1675714583.117764,138,1675714583,117231130,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
1675714584.115239,139,1675714584,114769458,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
1675714585.1160398,140,1675714585,115563869,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
1675714586.1159074,141,1675714586,115482568,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
1675714587.1154263,142,1675714587,115039348,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
1675714588.1166897,143,1675714588,116216897,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
1675714589.115074,144,1675714589,114514350,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
1675714590.1162603,145,1675714590,115823268,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
1675714591.1160924,146,1675714591,115642547,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
1675714592.1151788,147,1675714592,114774227,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
1675714593.115558,148,1675714593,115123033,,42.33888333333333,-71.08821166666667,34.8,327976.3011195469,4689514.995027271,19,T
1675714594.117048,149,1675714594,116547822,,42.33888166666667,-71.08821166666667,34.8,327976.29657458956,4689514.809956603,19,T
1675714595.1148593,150,1675714595,114464282,,42.33888166666667,-71.08821166666667,34.8,327976.29657458956,4689514.809956603,19,T
1675714596.116825,151,1675714596,116376638,,42.33888166666667,-71.08821166666667,34.8,327976.29657458956,4689514.809956603,19,T
1675714597.117755,152,1675714597,117387294,,42.33888166666667,-71.08821166666667,34.8,327976.29657458956,4689514.809956603,19,T
1675714598.1150448,153,1675714598,114562511,,42.33888166666667,-71.08821166666667,34.8,327976.29657458956,4689514.809956603,19,T
1675714599.115763,154,1675714599,115284442,,42.33888166666667,-71.08821166666667,34.8,327976.29657458956,4689514.809956603,19,T
1675714600.1157925,155,1675714600,115350008,,42.33888166666667,-71.08821166666667,34.8,327976.29657458956,4689514.809956603,19,T
1675714601.1168354,156,1675714601,116306066,,42.33888166666667,-71.08821166666667,34.8,327976.29657458956,4689514.809956603,19,T
1675714602.1151829,157,1675714602,114771604,,42.33888166666667,-71.08821166666667,34.8,327976.29657458956,4689514.809956603,19,T
1675714603.14786,158,1675714603,147355794,,42.33888166666667,-71.08821166666667,34.8,327976.29657458956,4689514.809956603,19,T
1675714604.1178658,159,1675714604,117419004,,42.33888166666667,-71.08821166666667,34.8,327976.29657458956,4689514.809956603,19,T
1675714605.1164284,160,1675714605,115885734,,42.33888166666667,-71.08821166666667,34.8,327976.29657458956,4689514.809956603,19,T
1675714606.1177542,161,1675714606,117225408,,42.33888166666667,-71.08821166666667,34.8,327976.29657458956,4689514.809956603,19,T
1675714607.1177912,162,1675714607,117229223,,42.33888,-71.08821166666667,34.8,327976.29202963226,4689514.624885931,19,T
1675714608.1182308,163,1675714608,117827177,,42.33888,-71.08821166666667,34.8,327976.29202963226,4689514.624885931,19,T
1675714609.11737,164,1675714609,116961479,,42.33888,-71.08821166666667,34.8,327976.29202963226,4689514.624885931,19,T
1675714610.1172266,165,1675714610,116886615,,42.33888,-71.08821166666667,34.8,327976.29202963226,4689514.624885931,19,T
1675714611.1157687,166,1675714611,115318059,,42.33888,-71.08821166666667,34.8,327976.29202963226,4689514.624885931,19,T
1675714612.1167157,167,1675714612,116340398,,42.33888,-71.08821166666667,34.8,327976.29202963226,4689514.624885931,19,T
1675714613.1166935,168,1675714613,116201162,,42.33888,-71.08821166666667,34.8,327976.29202963226,4689514.624885931,19,T
1675714614.1143138,169,1675714614,113840579,,42.33888,-71.08821166666667,34.8,327976.29202963226,4689514.624885931,19,T
1675714615.1162307,170,1675714615,115817308,,42.338876666666664,-71.08821166666667,34.8,327976.28293971816,4689514.254744591,19,T
1675714616.1152434,171,1675714616,114773035,,42.338876666666664,-71.08821166666667,34.8,327976.28293971816,4689514.254744591,19,T
1675714617.1181595,172,1675714617,117688655,,42.338876666666664,-71.08821166666667,34.8,327976.28293971816,4689514.254744591,19,T
1675714618.1170766,173,1675714618,116628408,,42.338876666666664,-71.08821166666667,34.8,327976.28293971816,4689514.254744591,19,T
1675714619.1174386,174,1675714619,117007970,,42.338876666666664,-71.08821166666667,34.8,327976.28293971816,4689514.254744591,19,T
1675714620.1171472,175,1675714620,116698265,,42.338876666666664,-71.08821166666667,34.8,327976.28293971816,4689514.254744591,19,T
1675714621.117106,176,1675714621,116709232,,42.33887500000001,-71.08821333333334,34.9,327976.1410915422,4689514.073045809,19,T
1675714622.1154592,177,1675714622,115027666,,42.33887500000001,-71.08821333333334,34.9,327976.1410915422,4689514.073045809,19,T
1675714623.1157749,178,1675714623,115318059,,42.33887500000001,-71.08821333333334,34.9,327976.1410915422,4689514.073045809,19,T
1675714624.1188529,179,1675714624,118401050,,42.33887500000001,-71.08821333333334,34.9,327976.1410915422,4689514.073045809,19,T
1675714625.1176803,180,1675714625,117273569,,42.33887500000001,-71.08821333333334,34.9,327976.1410915422,4689514.073045809,19,T
1675714626.1178975,181,1675714626,117359399,,42.33887500000001,-71.08821333333334,34.9,327976.1410915422,4689514.073045809,19,T
1675714627.1173334,182,1675714627,116883754,,42.33887500000001,-71.08821333333334,34.9,327976.1410915422,4689514.073045809,19,T
1675714628.117087,183,1675714628,116708517,,42.33887500000001,-71.08821333333334,34.9,327976.1410915422,4689514.073045809,19,T
1675714629.119114,184,1675714629,118669509,,42.33887500000001,-71.08821333333334,34.9,327976.1410915422,4689514.073045809,19,T
1675714630.1164148,185,1675714630,115975379,,42.33887500000001,-71.08821333333334,34.9,327976.1410915422,4689514.073045809,19,T
1675714631.1189606,186,1675714631,118383884,,42.33887500000001,-71.08821333333334,34.9,327976.1410915422,4689514.073045809,19,T
1675714632.1180866,187,1675714632,117648124,,42.33887166666667,-71.08821333333334,35.0,327976.13200162177,4689513.7029044675,19,T
1675714633.1514978,188,1675714633,150898456,,42.33887166666667,-71.08821333333334,35.0,327976.13200162177,4689513.7029044675,19,T
1675714634.1169884,189,1675714634,116375446,,42.33887166666667,-71.08821333333334,35.0,327976.13200162177,4689513.7029044675,19,T
1675714635.1174874,190,1675714635,117015361,,42.33887166666667,-71.08821333333334,35.0,327976.13200162177,4689513.7029044675,19,T
1675714636.1170359,191,1675714636,116556406,,42.33887166666667,-71.08821333333334,35.0,327976.13200162177,4689513.7029044675,19,T
1675714637.118764,192,1675714637,118373870,,42.33887,-71.088215,35.0,327975.9901534296,4689513.521205687,19,T
1675714638.1191735,193,1675714638,118629455,,42.33887,-71.088215,35.0,327975.9901534296,4689513.521205687,19,T
1675714639.1177697,194,1675714639,117341518,,42.33887,-71.088215,35.0,327975.9901534296,4689513.521205687,19,T
1675714640.1186626,195,1675714640,118215560,,42.33887,-71.088215,35.0,327975.9901534296,4689513.521205687,19,T
1675714641.1164455,196,1675714641,115955829,,42.33887,-71.088215,35.0,327975.9901534296,4689513.521205687,19,T
1675714642.11583,197,1675714642,115376949,,42.33887,-71.088215,35.0,327975.9901534296,4689513.521205687,19,T
1675714643.117125,198,1675714643,116712093,,42.33887,-71.088215,35.0,327975.9901534296,4689513.521205687,19,T
1675714644.1160963,199,1675714644,115587234,,42.33886833333333,-71.08821666666667,35.0,327975.8483052324,4689513.339506908,19,T
1675714645.1185882,200,1675714645,118086099,,42.33886833333333,-71.08821666666667,35.0,327975.8483052324,4689513.339506908,19,T
1675714646.1155634,201,1675714646,115061044,,42.33886833333333,-71.08821666666667,35.0,327975.8483052324,4689513.339506908,19,T
1675714647.1177347,202,1675714647,117331743,,42.33886833333333,-71.08821666666667,35.0,327975.8483052324,4689513.339506908,19,T
1675714648.1177278,203,1675714648,117300271,,42.33886833333333,-71.08821666666667,35.0,327975.8483052324,4689513.339506908,19,T
1675714649.1162024,204,1675714649,115694522,,42.33886833333333,-71.08821666666667,35.0,327975.8483052324,4689513.339506908,19,T
1675714650.1152596,205,1675714650,114802598,,42.338866666666675,-71.08821666666667,35.0,327975.84376026544,4689513.154436242,19,T
1675714651.1180704,206,1675714651,117596864,,42.338866666666675,-71.08821666666667,35.0,327975.84376026544,4689513.154436242,19,T
1675714652.115236,207,1675714652,114718675,,42.338865000000006,-71.08821833333333,35.0,327975.7019120577,4689512.972737466,19,T
1675714653.1188085,208,1675714653,118336677,,42.338865000000006,-71.08821833333333,35.0,327975.7019120577,4689512.972737466,19,T
1675714654.115399,209,1675714654,114867925,,42.338865000000006,-71.08821833333333,35.0,327975.7019120577,4689512.972737466,19,T
1675714655.1155875,210,1675714655,115138053,,42.338865000000006,-71.08822,35.0,327975.56460881466,4689512.976109363,19,T
1675714656.1159933,211,1675714656,115547180,,42.33886333333333,-71.08822,35.0,327975.5600638407,4689512.791038692,19,T
1675714657.1168115,212,1675714657,116304636,,42.33886333333333,-71.08822,35.0,327975.5600638407,4689512.791038692,19,T
1675714658.1155043,213,1675714658,115047931,,42.33886333333333,-71.08822,35.0,327975.5600638407,4689512.791038692,19,T
1675714659.1153386,214,1675714659,114966630,,42.33886333333333,-71.08822,35.0,327975.5600638407,4689512.791038692,19,T
1675714660.115362,215,1675714660,114895820,,42.33886333333333,-71.08822,35.0,327975.5600638407,4689512.791038692,19,T
1675714661.1157067,216,1675714661,115254878,,42.33886333333333,-71.08822,35.0,327975.5600638407,4689512.791038692,19,T
1675714662.1146438,217,1675714662,114145040,,42.33886333333333,-71.08822,35.0,327975.5600638407,4689512.791038692,19,T
1675714663.1491873,218,1675714663,148666143,,42.33886333333333,-71.08822,35.0,327975.5600638407,4689512.791038692,19,T
1675714664.1151285,219,1675714664,114707946,,42.33886333333333,-71.08822,35.0,327975.5600638407,4689512.791038692,19,T
1675714665.1184723,220,1675714665,117949724,,42.33886333333333,-71.08822,35.0,327975.5600638407,4689512.791038692,19,T
1675714666.1152368,221,1675714666,114755630,,42.33886333333333,-71.08822,35.0,327975.5600638407,4689512.791038692,19,T
1675714667.1169577,222,1675714667,116530179,,42.33886333333333,-71.08822,35.0,327975.5600638407,4689512.791038692,19,T
1675714668.1149035,223,1675714668,114411115,,42.33886333333333,-71.08822,35.0,327975.5600638407,4689512.791038692,19,T
1675714669.1179998,224,1675714669,117513418,,42.33886333333333,-71.08822,35.0,327975.5600638407,4689512.791038692,19,T
1675714670.1156316,225,1675714670,115167379,,42.33886333333333,-71.08822,35.0,327975.5600638407,4689512.791038692,19,T
1675714671.1177263,226,1675714671,117245197,,42.33886333333333,-71.08822,35.0,327975.5600638407,4689512.791038692,19,T
1675714672.1182184,227,1675714672,117631196,,42.33886333333333,-71.08822,35.0,327975.5600638407,4689512.791038692,19,T
1675714673.1165519,228,1675714673,115883588,,42.33886333333333,-71.08822166666667,35.0,327975.42276059394,4689512.794410593,19,T
1675714674.1178951,229,1675714674,117444038,,42.33886333333333,-71.08822166666667,35.0,327975.42276059394,4689512.794410593,19,T
1675714675.1170518,230,1675714675,116553306,,42.33886333333333,-71.08822166666667,35.0,327975.42276059394,4689512.794410593,19,T
1675714676.116132,231,1675714676,115571737,,42.33886333333333,-71.08822166666667,35.0,327975.42276059394,4689512.794410593,19,T
1675714677.1179059,232,1675714677,117465019,,42.33886333333333,-71.08822166666667,35.0,327975.42276059394,4689512.794410593,19,T
1675714678.1166859,233,1675714678,116104841,,42.33886333333333,-71.08822166666667,35.0,327975.42276059394,4689512.794410593,19,T
1675714679.1174264,234,1675714679,117047786,,42.33886333333333,-71.08822166666667,35.0,327975.42276059394,4689512.794410593,19,T
1675714680.1169667,235,1675714680,116509914,,42.33886333333333,-71.08822166666667,35.0,327975.42276059394,4689512.794410593,19,T
1675714681.1167052,236,1675714681,116224050,,42.33886333333333,-71.08822166666667,35.0,327975.42276059394,4689512.794410593,19,T
1675714682.1155171,237,1675714682,115072488,,42.33886333333333,-71.08822166666667,35.0,327975.42276059394,4689512.794410593,19,T
1675714683.117052,238,1675714683,116592407,,42.33886333333333,-71.08822166666667,35.0,327975.42276059394,4689512.794410593,19,T
1675714684.1143968,239,1675714684,113993644,,42.33886333333333,-71.08822166666667,35.0,327975.42276059394,4689512.794410593,19,T
1675714685.1161404,240,1675714685,115613937,,42.33886333333333,-71.08822166666667,35.0,327975.42276059394,4689512.794410593,19,T
